action,venue,primary_type,website,reason
keep,"Rivers Edge Cafe",american_restaurant,"https://eatatriversedge.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Roma 2 Pizzeria",italian_restaurant,"http://www.roma2pizza.com/","live site — crowdsource stub"
keep,"Roma's Pizzeria",pizza_restaurant,"https://romaspizzeriasacramento.com/","live site — crowdsource stub"
keep,"Roosters On The River",restaurant,"http://roosterssacramento.com/roosters-on-the-river","live site — crowdsource stub"
keep,"Root of Happiness Kava Bar | Midtown",bar,"https://www.rootofhappinesskava.com/","alcohol-positive type/name"
keep,"Salsa and Bachata Dancing at Stoney's",bar_and_grill,"https://usmapiqs.org/details/salsa-and-bachata-dancing-at-stoney-s-ChIJWaf","alcohol-positive type/name"
keep,"Satori Sushi and Teriyaki Grill",sushi_restaurant,"https://www.satorisushiandgrill.com/","live site — crowdsource stub"
keep,"Sauced BBQ & Spirits",barbecue_restaurant,"http://www.saucedbbqandspirits.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Score Bar & Lounge",bar,"https://scorebarandlounge.myshopify.com/","alcohol-positive type/name"
keep,"Seafood House Quan Oc",restaurant,"http://seafoodhousequanoc.com/","live site — crowdsource stub"
keep,"Shoki Ramen House",ramen_restaurant,"https://shokis.net/","live site — crowdsource stub"
keep,"Socal's Tavern",bar,"","alcohol-positive type/name"
keep,"Soku Ramen Bar",ramen_restaurant,"https://www.shokuramenbarsac.com/","live site — crowdsource stub"
keep,"Spitzer's Walnut Room",bar,"","alcohol-positive type/name"
keep,"Steampunk Cigar Co.",store,"http://steampunkcigarco.com/","alcohol-positive type/name"
keep,"Stingers",sports_bar,"https://stingerssportspub.com/","alcohol-positive type/name"
keep,"Super Taco Mexican Restaurant",mexican_restaurant,"https://www.supertacomex.com/","live site — crowdsource stub"
keep,"Super Tortas Chilangas El Abuelo",mexican_restaurant,"https://supertortaschilangaselabueloca.com/","live site — crowdsource stub"
keep,"Sushi Cafe Freeport",sushi_restaurant,"http://www.sushicafeca.com/?utm_source=gmb&utm_medium=website","live site — crowdsource stub"
keep,"Sushi Hook",sushi_restaurant,"http://online.sushihookorder.com/","live site — crowdsource stub"
keep,"Sushi Q",sushi_restaurant,"http://www.sushiq916.com/","live site — crowdsource stub"
keep,"Swiss Buda",sports_bar,"https://www.swissbuda.com/","alcohol-positive type/name"
keep,"Tacoa | Tacos y Tequila",mexican_restaurant,"http://www.tacoasac.com/","alcohol-positive type/name"
keep,"Taco Exxpress #1",mexican_restaurant,"http://www.tacoexxpress.com/","live site — crowdsource stub"
keep,"Tallac Lounge",bar,"https://www.instagram.com/tallactuesdays/","alcohol-positive type/name"
keep,"Tank House BBQ & Bar",barbecue_restaurant,"http://tankhousebbq.com/","alcohol-positive type/name"
keep,"Taquería Jalisco | Mexican",mexican_restaurant,"https://www.toasttab.com/eatataco","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"TaraKoro Kava Lounge",bar,"","alcohol-positive type/name"
keep,"Taste of Angkor",asian_restaurant,"http://places.singleplatform.com/taste-of-angkor/menu?ref=google","live site — crowdsource stub"
keep,"Ten Ten Room",cocktail_bar,"http://tentenroom.com/","alcohol-positive type/name"
keep,"Thai Time",restaurant,"https://www.thaitimesacramento.com/","live site — crowdsource stub"
keep,"The Back Door",bar,"","alcohol-positive type/name"
keep,"The Bier Projekt",bar,"https://thebierprojekt.com/","alcohol-positive type/name"
keep,"The Boiling Crab",seafood_restaurant,"http://www.theboilingcrab.com/","live site — crowdsource stub"
keep,"The Butterscotch Den",cocktail_bar,"https://www.thebutterscotchden.com/reservations","alcohol-positive type/name"
keep,"The Nook Bistro & Wine Bar",restaurant,"http://thenookwinebar.com/","alcohol-positive type/name"
keep,"The Snug",bar,"http://www.snugca.com/","alcohol-positive type/name"
keep,"The Spot Restaurant & Bar",restaurant,"http://www.thespot916.com/menu","alcohol-positive type/name"
keep,"The Trap",bar,"https://thetrapsac.com/","alcohol-positive type/name"
keep,"The Virgin Sturgeon Restaurant & Marina",restaurant,"http://virginsturgeon.net/","live site — crowdsource stub"
keep,"Tinoco's Meat Market",mexican_restaurant,"http://www.tinocosmarket.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Tom's Watch Bar - Sacramento",sports_bar,"https://tomswatchbar.com/sacramento/","alcohol-positive type/name"
keep,"Tonys Tacos",mexican_restaurant,"https://www.tonys-tacos.com/","live site — crowdsource stub"
keep,"Tower Cafe",restaurant,"https://www.towercafe.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Tres Hermanas",mexican_restaurant,"https://order.toasttab.com/online/treshermanaskstreet.com","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Urban Roots Brewery & Smokehouse",brewpub,"http://www.urbanrootsbrewing.com/","alcohol-positive type/name"
keep,"Vallarta Prime",restaurant,"https://vallarta-prime.com/","live site — crowdsource stub"
keep,"Velly Pizza | Natomas",pizza_restaurant,"https://order.toasttab.com/online/velly-pizza-natomas","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Vientos Mexican Grill",mexican_restaurant,"http://www.vientosmexicangrill.com/","live site — crowdsource stub"
keep,"VJ's BAR & BURGER",bar_and_grill,"https://vjsgrill.bar/","alcohol-positive type/name"
keep,"WeDaShii",sushi_restaurant,"http://wedashii.com/","live site — crowdsource stub"
keep,"WeDaShii",sushi_restaurant,"http://www.wedashii.com/","live site — crowdsource stub"
keep,"Yard House",american_restaurant,"https://www.yardhouse.com/locations/ca/sacramento/sacramento-downtown-commons/8379?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:sacramento-ca-8379_pl:locurl_rd:1074","alcohol-positive type/name"
keep,"Zócalo Midtown",mexican_restaurant,"https://www.zocalosac.com/","live site — crowdsource stub"
keep,"Zócalo University Village",mexican_restaurant,"https://zocalosac.com/","live site — crowdsource stub"
