action,venue,primary_type,website,reason
keep,"Teske's Germania",german_restaurant,"http://www.teskes-germania.com/","alcohol-positive type/name"
keep,"TGI's Sushi",sushi_restaurant,"http://www.tgisushi.com/","live site — crowdsource stub"
keep,"The Barbeque Pit",restaurant,"https://thebarbequepit.com/","live site — crowdsource stub"
keep,"The City Fish",seafood_restaurant,"https://www.cityfishco.com/","live site — crowdsource stub"
keep,"The Club On Post",american_restaurant,"http://theclubonpostca.com/","live site — crowdsource stub"
keep,"The Crab Bay",seafood_restaurant,"https://www.thecrabbay.com/","alcohol-positive type/name"
keep,"The Cup & Saucer",diner,"http://cupandsaucersanjose.com/","live site — crowdsource stub"
keep,"The Eden Gardens (Indian Delicacy)",restaurant,"http://www.theedengardens.com/","live site — crowdsource stub"
keep,"The Kickin Crab",seafood_restaurant,"https://thekickincrab.com/","live site — crowdsource stub"
keep,"The Last Round Tavern",pizza_restaurant,"https://lastroundtavern.com/?utm_source=google","alcohol-positive type/name"
keep,"The Pizza Box",pizza_restaurant,"http://thepizzaboxsanjose.com/","live site — crowdsource stub"
keep,"The Rolling Shaker",bar,"https://therollingshaker.co/","alcohol-positive type/name"
keep,"The Stand - American Classics Redefined",restaurant,"http://www.thestand.com/?y_source=1_MjAyMjI5ODkzMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","live site — crowdsource stub"
keep,"Three Flames",american_restaurant,"http://3flamesrestaurant.com/","live site — crowdsource stub"
keep,"Three Sisters Whiskey Bar",bar,"https://www.threesistersbar.com/","alcohol-positive type/name"
keep,"Tisane (North Valley)",tea_house,"http://www.tisanegroup.com/","alcohol-positive type/name"
keep,"Toast Cafe & Grill",brunch_restaurant,"https://toastcafeandgrill.com/","live site — crowdsource stub"
keep,"Tokyo Sushi",sushi_restaurant,"https://www.tokyosushisj.com/","live site — crowdsource stub"
keep,"Tomato Thyme",italian_restaurant,"https://www.tomato-thyme.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Tony & Alba’s Pizza and Pasta",italian_restaurant,"https://tonyandalbaspizza.com/?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Toro Mambo",restaurant,"https://toromambo.us/","live site — crowdsource stub"
keep,"TOSTADAS",mexican_restaurant,"http://www.tostadassj.com/","live site — crowdsource stub"
keep,"Trials Pub",pub,"http://www.trialspub.com/","alcohol-positive type/name"
keep,"Tulum Mexican Kitchen",mexican_restaurant,"http://tulummexicankitchensanjose.com/","live site — crowdsource stub"
keep,"Twin Creeks Sports Complex",sports_complex,"http://www.twin-creeks.com/","alcohol-positive type/name"
keep,"Udon Mugizo",japanese_restaurant,"http://mugizo-us.com/","live site — crowdsource stub"
keep,"Una Mas Mexican Grill San Jose",mexican_restaurant,"https://unamassanjose.com/","live site — crowdsource stub"
keep,"Urban Plates",american_restaurant,"https://urbanplates.com/","live site — crowdsource stub"
keep,"Vons Saratoga",chicken_restaurant,"https://order.toasttab.com/online/vonssaratoga","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Yard House",american_restaurant,"https://www.yardhouse.com/locations/ca/san-jose/san-jose-santana-row/8330?cmpid=br:yh_ag:ie_ch:loc_ca:YHGMB_sn:gmb_gt:san-jose-ca-8330_pl:locurl_rd:1028","alcohol-positive type/name"
keep,"Yas Restaurant",persian_restaurant,"https://yasrestaurant.net/","live site — crowdsource stub"
keep,"Yuri Japanese Restaurant",japanese_restaurant,"http://www.yurirestaurant.com/","live site — crowdsource stub"
keep,"Zeni",ethiopian_restaurant,"https://www.zeniethiopianrestaurant.com/","alcohol-positive type/name"
keep,"四姐 Special Noodle",chinese_noodle_restaurant,"https://www.ganjingworld.com/zh-CN/channel/1h336eehnq03M8tzRJNzsqn1G17i0c?&utm_medium=bestfood&utm_source=business&utm_campaign=channel","live site — crowdsource stub"
