name,amenity,cuisine,website,lat,lng,osm_id
Amakai,restaurant,japanese;sushi,,37.3930896,-121.9774333,way/799290114
American Italian Delicatessen and Gelateria,restaurant,sandwich,,37.3797154,-122.114667,node/2619982647
Araki Sushi,restaurant,sushi,,37.444891,-122.1628987,way/132746437
Aramark @ Mission Kitchen and Coffee,restaurant,,,37.3881699,-121.9738895,node/9359729788
Ariake Sushi Boat,restaurant,sushi,,37.3580547,-122.0193025,node/5621056925
Armadillo Willy's BBQ,restaurant,barbecue,,37.3389316,-121.9728303,node/2828179758
Arya,restaurant,international,,37.3225801,-122.0221374,node/1977415218
Arya Steakhouse,restaurant,steak_house,,37.4438988,-122.1633843,node/13099270994
Astoria Grill,restaurant,,,37.4016625,-122.0274555,way/540898023
Azuma Japanese Cuisine,restaurant,japanese,,37.3238136,-122.0175871,node/1296634936
Back A Yard Caribbean Grill,restaurant,caribbean,,37.2922896,-121.9494715,node/9342309867
Bagel Street Cafe,restaurant,,,37.3899273,-122.0952901,node/2604121117
Banh Mi & Bowl,restaurant,vietnamese,,37.3931757,-121.9774487,node/12041079351
Barebottle Brewing Company,pub,,,37.4549526,-122.1841372,node/11069822277
BBQ Chef Yang,restaurant,,,37.3355349,-122.01543,node/3815032257
BBQ Chicken,restaurant,,,37.3357109,-122.014669,node/9654980386
Beijing Duck House,restaurant,chinese,,37.3111582,-122.024316,node/3812767042
Bistro Maxine,restaurant,french,,37.4446486,-122.1613721,node/13415109123
Bistro Vida,restaurant,french,,37.452557,-122.183574,node/2628201949
Bloom & Vine,restaurant,chinese,,37.3949328,-122.078623,way/205799843
Blossom Chai Cafe,pub,,,37.3761694,-122.0305902,node/6266655866
Blurr Kitchen,restaurant,asian,,37.351793,-121.9679638,node/12005592288
BN Chicken,restaurant,,,37.3528185,-121.9758917,node/6964071601
Boudin SF,restaurant,sandwich,,37.3673977,-122.032628,way/100228463
Bourbon Steak & Pub,restaurant,steak_house;pub;bar_and_grill,,37.4043575,-121.969473,node/3257678728
Bravo's Tacos,restaurant,tacos;tex-mex,,37.2879276,-121.9313289,way/101790548
Brew City Grill,restaurant,pizza;burger;american,,37.2946615,-121.9619088,node/8406023049
Bull Korean BBQ,restaurant,korean,,37.3158722,-122.03371,node/3814942160
Burma Ruby,restaurant,asian,,37.4462299,-122.1609195,node/13075067801
C & J's Sports Bar,bar,,,37.3552859,-121.9464977,way/484500526
Cafe 220,restaurant,middle_eastern,,37.4448823,-122.1622585,way/133116302
Cafe Baklava,restaurant,mediterranean,,37.3919238,-122.0797607,way/162342024
Cafe Del Sol,restaurant,mexican,,37.4523989,-122.1823995,node/1353171045
Cafe Venetia,restaurant,italian,,37.447502,-122.1604095,way/132883425
Caffè Macs,restaurant,american,,37.3323673,-122.0292398,node/2180877691
California Pizza Kitchen,restaurant,pizza,,37.4433563,-122.172257,node/3243900245
Cẩm Hưng Sandwich & Coffee,restaurant,sandwich;vietnamese,,37.3669948,-122.013253,node/2760024809
Capers Eat and Drink,restaurant,american,,37.285534,-121.9798848,node/509718692
Carpaccio,restaurant,,,37.4513881,-122.1854492,node/9668358528
CBI Boiling Fish,restaurant,chinese,,37.3222527,-122.0176737,node/3812900180
Chalateco,restaurant,salvadoran,,37.3755024,-122.0615667,way/250610759
Chantal Guillon,restaurant,,,37.4475355,-122.1596765,way/132883452
Chef Ko,restaurant,chinese,,37.2937427,-121.9648158,node/3712380329
Cheun Joo Young Yamg Dol Sot,restaurant,korean,,37.3535608,-121.9932481,node/13624172329
Chicken Meets Rice,restaurant,asian,,37.3564091,-121.935564,node/7276173973
China Shuttle,restaurant,chinese,,37.336804,-122.0661824,node/519471965
China Stix,restaurant,chinese,,37.3506255,-121.9631494,node/6532977818
Cho's Hawker Center,restaurant,,,37.4811233,-122.1568349,node/3831477780
Chungdam Restaurant,restaurant,asian,,37.3520397,-121.9843806,way/279805038
Clyde's Liquors,bar,,,37.3826072,-122.0784132,node/4583461074
Crafthouse,pub,,,37.3757977,-122.0285296,way/231754151
CREAM,restaurant,ice_cream,,37.3232468,-122.0121334,node/5612665654
Crepevine,restaurant,french,,37.4469573,-122.1609653,way/132883429
Curry Champ,restaurant,japanese,,37.3925552,-121.9774796,way/799290110
Dae Bak,restaurant,korean,,37.3520063,-121.9863602,node/8568407015
Daily Donuts,restaurant,donut,,37.3914499,-122.013695,node/2614202317
Damso Korean,restaurant,korean,,37.3520662,-121.9793425,node/2705032369
Danawa,bar,,,37.3509909,-121.9768151,node/6964046414
Delhi To Kathmandu,restaurant,,,37.3768092,-122.030315,node/4343773490
Dickey's Barbeque Pit,restaurant,barbecue,,37.40253,-122.0795561,node/4392976743
Donut Delite,restaurant,donut,,37.4647639,-122.1570397,way/112351169
Easterly,restaurant,chinese;hunan,,37.3160458,-122.0326672,node/8401523461
Easterly Hunan Cuisine,restaurant,asian;chinese,,37.3946434,-121.9455169,node/10679458657
Ed’s Teriyaki,restaurant,japanese,,37.3600749,-121.948489,node/3733963125
Eilleen's Kitchen,restaurant,,,37.3764619,-122.0318286,node/2472520706
El Cerrito,restaurant,mexican,,37.4238547,-122.196447,node/13326968108
Emelina's Plus,restaurant,,,37.3773463,-122.0297699,node/9933059818
Esther's German Restaurant,restaurant,german,,37.3999365,-122.1140227,node/2104739782
Evolution,bar,,,37.3972294,-121.9969321,node/2604149613
Evolution Cafe,restaurant,,,37.4245354,-122.0940626,node/3641632110
Falafel Bite,restaurant,mediterranean,,37.3816776,-121.9953422,node/2607395540
Falafel Flare,restaurant,falafel,,37.3882599,-122.029943,node/490455856
Fish With You,restaurant,chinese,,37.3944553,-122.0787959,node/2157827670
Floodcraft Brewing Company,pub,,,37.381039,-121.9763617,node/11230224466
Four Seasons,restaurant,chinese;hotpot,,37.394686,-122.0786965,node/1330277742
Four Seasons Banh Mi,restaurant,vietnamese,,37.3490293,-121.9480355,node/11164513271
