action,venue,primary_type,website,reason
keep,"Gochees Pizza",pizza_restaurant,"http://www.gocheespizza.com/","live site — crowdsource stub"
keep,"Goemon Izakaya Bar & Karaoke Lounge",event_venue,"https://goemonsushisf.com/","alcohol-positive type/name"
keep,"Gold Bar Whiskey Distillery Tasting Room",manufacturer,"https://goldbarwhiskey.com/","alcohol-positive type/name"
keep,"Golden Rule",bar,"https://goldenrulebar.com/","alcohol-positive type/name"
keep,"Goodfellas Pizzeria & Grill (Halal)",pizza_restaurant,"https://www.goodfellaspizzasf.com/?utm_source=gbp","live site — crowdsource stub"
keep,"Grandma's Saloon",bar,"","alcohol-positive type/name"
keep,"Gratta Wines Market, Winery and Lounge",wine_bar,"http://grattawines.com/","alcohol-positive type/name"
keep,"Greens Sports Bar",sports_bar,"","alcohol-positive type/name"
keep,"Grizzly's Bar",bar,"","alcohol-positive type/name"
keep,"Grumpy's Restaurant & Pub",pub,"https://grumpyspubsf.com/","alcohol-positive type/name"
keep,"Gyu-Kaku Japanese BBQ",japanese_restaurant,"https://www.gyu-kaku.com/sanfrancisco","alcohol-positive type/name"
keep,"Hahn's Hibachi",korean_barbecue_restaurant,"http://hahnshibachi6.com/","live site — crowdsource stub"
keep,"Hamano Sushi",japanese_restaurant,"https://hamano-sushi.com/","live site — crowdsource stub"
keep,"Hanaro",bar,"","alcohol-positive type/name"
keep,"Hard Knox Cafe",soul_food_restaurant,"http://www.hardknoxcafe.com/","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Hardwood Bar & Smokery",barbecue_restaurant,"https://www.hardwoodsf.com/","alcohol-positive type/name"
keep,"Harlan Records",cocktail_bar,"http://www.harlanrecords.com/","alcohol-positive type/name"
keep,"Harmonic Brewing Thrive City",brewpub,"http://www.harmonicbrewing.com/thrivecity","alcohol-positive type/name"
keep,"Harris' Restaurant - The San Francisco Steakhouse",steak_house,"http://www.harrisrestaurant.com/","alcohol-positive type/name"
keep,"haru by SAMS",restaurant,"http://harusf.com/","live site — crowdsource stub"
keep,"Heartwood SF",restaurant,"https://www.heartwoodsf.com/","live site — crowdsource stub"
keep,"High Horse",cocktail_bar,"http://www.highhorsesf.com/","alcohol-positive type/name"
keep,"Hinata",sushi_restaurant,"http://www.hinatasf.com/","live site — crowdsource stub"
keep,"HINODEYA Ramen Japantown",ramen_restaurant,"https://hinodeyaramen.com/hinodeyaramenjapantown?utm_source=google","site unreadable (bot-walled/robots) — uncertain, not hidden"
keep,"Hi Tops San Francisco",bar,"https://www.hitopsbar.com/","alcohol-positive type/name"
